,Date,Status,X,Y,Z,Source,Time,SessionTime
0,2024-03-02 14:03:43.899,OnTrack,0,0,0,pos,0 days 00:00:01.468000,0 days 00:00:01.468000
1,2024-03-02 14:03:44.219,OnTrack,0,0,0,pos,0 days 00:00:01.788000,0 days 00:00:01.788000
2,2024-03-02 14:03:44.460,OnTrack,0,0,0,pos,0 days 00:00:02.029000,0 days 00:00:02.029000
3,2024-03-02 14:03:44.720,OnTrack,0,0,0,pos,0 days 00:00:02.289000,0 days 00:00:02.289000
4,2024-03-02 14:03:45.000,OnTrack,0,0,0,pos,0 days 00:00:02.569000,0 days 00:00:02.569000
5,2024-03-02 14:03:45.220,OnTrack,0,0,0,pos,0 days 00:00:02.789000,0 days 00:00:02.789000
6,2024-03-02 14:03:45.540,OnTrack,0,0,0,pos,0 days 00:00:03.109000,0 days 00:00:03.109000
7,2024-03-02 14:03:45.640,OnTrack,0,0,0,pos,0 days 00:00:03.209000,0 days 00:00:03.209000
8,2024-03-02 14:03:45.900,OnTrack,0,0,0,pos,0 days 00:00:03.469000,0 days 00:00:03.469000
9,2024-03-02 14:03:46.080,OnTrack,0,0,0,pos,0 days 00:00:03.649000,0 days 00:00:03.649000
10,2024-03-02 14:03:46.500,OnTrack,0,0,0,pos,0 days 00:00:04.069000,0 days 00:00:04.069000
11,2024-03-02 14:03:46.720,OnTrack,0,0,0,pos,0 days 00:00:04.289000,0 days 00:00:04.289000
12,2024-03-02 14:03:46.920,OnTrack,0,0,0,pos,0 days 00:00:04.489000,0 days 00:00:04.489000
13,2024-03-02 14:03:47.160,OnTrack,0,0,0,pos,0 days 00:00:04.729000,0 days 00:00:04.729000
14,2024-03-02 14:03:47.580,OnTrack,0,0,0,pos,0 days 00:00:05.149000,0 days 00:00:05.149000
15,2024-03-02 14:03:47.680,OnTrack,0,0,0,pos,0 days 00:00:05.249000,0 days 00:00:05.249000
16,2024-03-02 14:03:47.940,OnTrack,0,0,0,pos,0 days 00:00:05.509000,0 days 00:00:05.509000
17,2024-03-02 14:03:48.200,OnTrack,0,0,0,pos,0 days 00:00:05.769000,0 days 00:00:05.769000
18,2024-03-02 14:03:48.420,OnTrack,0,0,0,pos,0 days 00:00:05.989000,0 days 00:00:05.989000
19,2024-03-02 14:03:48.600,OnTrack,0,0,0,pos,0 days 00:00:06.169000,0 days 00:00:06.169000
20,2024-03-02 14:03:48.820,OnTrack,0,0,0,pos,0 days 00:00:06.389000,0 days 00:00:06.389000
21,2024-03-02 14:03:49.020,OnTrack,0,0,0,pos,0 days 00:00:06.589000,0 days 00:00:06.589000
22,2024-03-02 14:03:49.200,OnTrack,0,0,0,pos,0 days 00:00:06.769000,0 days 00:00:06.769000
23,2024-03-02 14:03:49.659,OnTrack,0,0,0,pos,0 days 00:00:07.228000,0 days 00:00:07.228000
24,2024-03-02 14:03:49.759,OnTrack,0,0,0,pos,0 days 00:00:07.328000,0 days 00:00:07.328000
25,2024-03-02 14:03:50.019,OnTrack,0,0,0,pos,0 days 00:00:07.588000,0 days 00:00:07.588000
26,2024-03-02 14:03:50.259,OnTrack,0,0,0,pos,0 days 00:00:07.828000,0 days 00:00:07.828000
27,2024-03-02 14:03:50.479,OnTrack,0,0,0,pos,0 days 00:00:08.048000,0 days 00:00:08.048000
28,2024-03-02 14:03:50.920,OnTrack,0,0,0,pos,0 days 00:00:08.489000,0 days 00:00:08.489000
29,2024-03-02 14:03:51.120,OnTrack,0,0,0,pos,0 days 00:00:08.689000,0 days 00:00:08.689000
30,2024-03-02 14:03:51.300,OnTrack,0,0,0,pos,0 days 00:00:08.869000,0 days 00:00:08.869000
31,2024-03-02 14:03:51.640,OnTrack,0,0,0,pos,0 days 00:00:09.209000,0 days 00:00:09.209000
32,2024-03-02 14:03:51.800,OnTrack,0,0,0,pos,0 days 00:00:09.369000,0 days 00:00:09.369000
33,2024-03-02 14:03:52.140,OnTrack,0,0,0,pos,0 days 00:00:09.709000,0 days 00:00:09.709000
34,2024-03-02 14:03:52.340,OnTrack,0,0,0,pos,0 days 00:00:09.909000,0 days 00:00:09.909000
35,2024-03-02 14:03:52.540,OnTrack,0,0,0,pos,0 days 00:00:10.109000,0 days 00:00:10.109000
36,2024-03-02 14:03:53.360,OnTrack,0,0,0,pos,0 days 00:00:10.929000,0 days 00:00:10.929000
37,2024-03-02 14:03:53.540,OnTrack,0,0,0,pos,0 days 00:00:11.109000,0 days 00:00:11.109000
38,2024-03-02 14:03:53.800,OnTrack,0,0,0,pos,0 days 00:00:11.369000,0 days 00:00:11.369000
39,2024-03-02 14:03:54.060,OnTrack,0,0,0,pos,0 days 00:00:11.629000,0 days 00:00:11.629000
40,2024-03-02 14:03:54.520,OnTrack,0,0,0,pos,0 days 00:00:12.089000,0 days 00:00:12.089000
41,2024-03-02 14:03:54.880,OnTrack,0,0,0,pos,0 days 00:00:12.449000,0 days 00:00:12.449000
42,2024-03-02 14:03:55.260,OnTrack,0,0,0,pos,0 days 00:00:12.829000,0 days 00:00:12.829000
43,2024-03-02 14:03:55.440,OnTrack,0,0,0,pos,0 days 00:00:13.009000,0 days 00:00:13.009000
44,2024-03-02 14:03:55.660,OnTrack,0,0,0,pos,0 days 00:00:13.229000,0 days 00:00:13.229000
45,2024-03-02 14:03:55.800,OnTrack,0,0,0,pos,0 days 00:00:13.369000,0 days 00:00:13.369000
46,2024-03-02 14:03:56.139,OnTrack,0,0,0,pos,0 days 00:00:13.708000,0 days 00:00:13.708000
47,2024-03-02 14:03:56.579,OnTrack,0,0,0,pos,0 days 00:00:14.148000,0 days 00:00:14.148000
48,2024-03-02 14:03:56.959,OnTrack,0,0,0,pos,0 days 00:00:14.528000,0 days 00:00:14.528000
49,2024-03-02 14:03:57.279,OnTrack,0,0,0,pos,0 days 00:00:14.848000,0 days 00:00:14.848000
50,2024-03-02 14:03:57.500,OnTrack,0,0,0,pos,0 days 00:00:15.069000,0 days 00:00:15.069000
51,2024-03-02 14:03:57.820,OnTrack,0,0,0,pos,0 days 00:00:15.389000,0 days 00:00:15.389000
52,2024-03-02 14:03:57.980,OnTrack,0,0,0,pos,0 days 00:00:15.549000,0 days 00:00:15.549000
53,2024-03-02 14:03:58.240,OnTrack,0,0,0,pos,0 days 00:00:15.809000,0 days 00:00:15.809000
54,2024-03-02 14:03:58.540,OnTrack,0,0,0,pos,0 days 00:00:16.109000,0 days 00:00:16.109000
55,2024-03-02 14:03:58.760,OnTrack,0,0,0,pos,0 days 00:00:16.329000,0 days 00:00:16.329000
56,2024-03-02 14:03:59.060,OnTrack,0,0,0,pos,0 days 00:00:16.629000,0 days 00:00:16.629000
57,2024-03-02 14:03:59.240,OnTrack,0,0,0,pos,0 days 00:00:16.809000,0 days 00:00:16.809000
58,2024-03-02 14:03:59.680,OnTrack,0,0,0,pos,0 days 00:00:17.249000,0 days 00:00:17.249000
59,2024-03-02 14:03:59.840,OnTrack,0,0,0,pos,0 days 00:00:17.409000,0 days 00:00:17.409000
60,2024-03-02 14:04:00.240,OnTrack,0,0,0,pos,0 days 00:00:17.809000,0 days 00:00:17.809000
61,2024-03-02 14:04:00.400,OnTrack,0,0,0,pos,0 days 00:00:17.969000,0 days 00:00:17.969000
62,2024-03-02 14:04:00.580,OnTrack,0,0,0,pos,0 days 00:00:18.149000,0 days 00:00:18.149000
63,2024-03-02 14:04:00.860,OnTrack,0,0,0,pos,0 days 00:00:18.429000,0 days 00:00:18.429000
64,2024-03-02 14:04:01.140,OnTrack,0,0,0,pos,0 days 00:00:18.709000,0 days 00:00:18.709000
65,2024-03-02 14:04:01.540,OnTrack,0,0,0,pos,0 days 00:00:19.109000,0 days 00:00:19.109000
66,2024-03-02 14:04:01.740,OnTrack,0,0,0,pos,0 days 00:00:19.309000,0 days 00:00:19.309000
67,2024-03-02 14:04:01.780,OnTrack,0,0,0,pos,0 days 00:00:19.349000,0 days 00:00:19.349000
68,2024-03-02 14:04:02.060,OnTrack,0,0,0,pos,0 days 00:00:19.629000,0 days 00:00:19.629000
69,2024-03-02 14:04:02.260,OnTrack,0,0,0,pos,0 days 00:00:19.829000,0 days 00:00:19.829000
70,2024-03-02 14:04:02.600,OnTrack,0,0,0,pos,0 days 00:00:20.169000,0 days 00:00:20.169000
71,2024-03-02 14:04:02.839,OnTrack,0,0,0,pos,0 days 00:00:20.408000,0 days 00:00:20.408000
72,2024-03-02 14:04:03.179,OnTrack,0,0,0,pos,0 days 00:00:20.748000,0 days 00:00:20.748000
73,2024-03-02 14:04:03.479,OnTrack,0,0,0,pos,0 days 00:00:21.048000,0 days 00:00:21.048000
74,2024-03-02 14:04:03.639,OnTrack,0,0,0,pos,0 days 00:00:21.208000,0 days 00:00:21.208000
75,2024-03-02 14:04:03.999,OnTrack,0,0,0,pos,0 days 00:00:21.568000,0 days 00:00:21.568000
76,2024-03-02 14:04:04.240,OnTrack,0,0,0,pos,0 days 00:00:21.809000,0 days 00:00:21.809000
77,2024-03-02 14:04:04.400,OnTrack,0,0,0,pos,0 days 00:00:21.969000,0 days 00:00:21.969000
78,2024-03-02 14:04:04.640,OnTrack,0,0,0,pos,0 days 00:00:22.209000,0 days 00:00:22.209000
79,2024-03-02 14:04:04.860,OnTrack,0,0,0,pos,0 days 00:00:22.429000,0 days 00:00:22.429000
80,2024-03-02 14:04:05.060,OnTrack,0,0,0,pos,0 days 00:00:22.629000,0 days 00:00:22.629000
81,2024-03-02 14:04:05.360,OnTrack,0,0,0,pos,0 days 00:00:22.929000,0 days 00:00:22.929000
82,2024-03-02 14:04:05.660,OnTrack,0,0,0,pos,0 days 00:00:23.229000,0 days 00:00:23.229000
83,2024-03-02 14:04:05.920,OnTrack,0,0,0,pos,0 days 00:00:23.489000,0 days 00:00:23.489000
84,2024-03-02 14:04:06.160,OnTrack,0,0,0,pos,0 days 00:00:23.729000,0 days 00:00:23.729000
85,2024-03-02 14:04:06.380,OnTrack,0,0,0,pos,0 days 00:00:23.949000,0 days 00:00:23.949000
86,2024-03-02 14:04:06.580,OnTrack,0,0,0,pos,0 days 00:00:24.149000,0 days 00:00:24.149000
87,2024-03-02 14:04:06.820,OnTrack,0,0,0,pos,0 days 00:00:24.389000,0 days 00:00:24.389000
88,2024-03-02 14:04:07.120,OnTrack,0,0,0,pos,0 days 00:00:24.689000,0 days 00:00:24.689000
89,2024-03-02 14:04:07.440,OnTrack,0,0,0,pos,0 days 00:00:25.009000,0 days 00:00:25.009000
90,2024-03-02 14:04:07.640,OnTrack,0,0,0,pos,0 days 00:00:25.209000,0 days 00:00:25.209000
91,2024-03-02 14:04:07.820,OnTrack,0,0,0,pos,0 days 00:00:25.389000,0 days 00:00:25.389000
92,2024-03-02 14:04:07.980,OnTrack,0,0,0,pos,0 days 00:00:25.549000,0 days 00:00:25.549000
93,2024-03-02 14:04:08.200,OnTrack,0,0,0,pos,0 days 00:00:25.769000,0 days 00:00:25.769000
94,2024-03-02 14:04:08.440,OnTrack,0,0,0,pos,0 days 00:00:26.009000,0 days 00:00:26.009000
95,2024-03-02 14:04:08.700,OnTrack,0,0,0,pos,0 days 00:00:26.269000,0 days 00:00:26.269000
96,2024-03-02 14:04:08.940,OnTrack,0,0,0,pos,0 days 00:00:26.509000,0 days 00:00:26.509000
97,2024-03-02 14:04:09.020,OnTrack,0,0,0,pos,0 days 00:00:26.589000,0 days 00:00:26.589000
98,2024-03-02 14:04:09.199,OnTrack,0,0,0,pos,0 days 00:00:26.768000,0 days 00:00:26.768000
99,2024-03-02 14:04:09.499,OnTrack,0,0,0,pos,0 days 00:00:27.068000,0 days 00:00:27.068000
100,2024-03-02 14:04:09.719,OnTrack,0,0,0,pos,0 days 00:00:27.288000,0 days 00:00:27.288000
101,2024-03-02 14:04:10.039,OnTrack,0,0,0,pos,0 days 00:00:27.608000,0 days 00:00:27.608000
102,2024-03-02 14:04:10.319,OnTrack,0,0,0,pos,0 days 00:00:27.888000,0 days 00:00:27.888000
103,2024-03-02 14:04:10.700,OnTrack,0,0,0,pos,0 days 00:00:28.269000,0 days 00:00:28.269000
104,2024-03-02 14:04:10.940,OnTrack,0,0,0,pos,0 days 00:00:28.509000,0 days 00:00:28.509000
105,2024-03-02 14:04:11.180,OnTrack,0,0,0,pos,0 days 00:00:28.749000,0 days 00:00:28.749000
106,2024-03-02 14:04:11.380,OnTrack,0,0,0,pos,0 days 00:00:28.949000,0 days 00:00:28.949000
107,2024-03-02 14:04:11.740,OnTrack,0,0,0,pos,0 days 00:00:29.309000,0 days 00:00:29.309000
108,2024-03-02 14:04:12.000,OnTrack,0,0,0,pos,0 days 00:00:29.569000,0 days 00:00:29.569000
109,2024-03-02 14:04:12.240,OnTrack,0,0,0,pos,0 days 00:00:29.809000,0 days 00:00:29.809000
110,2024-03-02 14:04:12.600,OnTrack,0,0,0,pos,0 days 00:00:30.169000,0 days 00:00:30.169000
111,2024-03-02 14:04:12.960,OnTrack,0,0,0,pos,0 days 00:00:30.529000,0 days 00:00:30.529000
112,2024-03-02 14:04:13.140,OnTrack,0,0,0,pos,0 days 00:00:30.709000,0 days 00:00:30.709000
113,2024-03-02 14:04:13.360,OnTrack,0,0,0,pos,0 days 00:00:30.929000,0 days 00:00:30.929000
114,2024-03-02 14:04:13.520,OnTrack,0,0,0,pos,0 days 00:00:31.089000,0 days 00:00:31.089000
115,2024-03-02 14:04:13.840,OnTrack,0,0,0,pos,0 days 00:00:31.409000,0 days 00:00:31.409000
116,2024-03-02 14:04:14.040,OnTrack,0,0,0,pos,0 days 00:00:31.609000,0 days 00:00:31.609000
117,2024-03-02 14:04:14.300,OnTrack,0,0,0,pos,0 days 00:00:31.869000,0 days 00:00:31.869000
118,2024-03-02 14:04:14.500,OnTrack,0,0,0,pos,0 days 00:00:32.069000,0 days 00:00:32.069000
119,2024-03-02 14:04:14.760,OnTrack,0,0,0,pos,0 days 00:00:32.329000,0 days 00:00:32.329000
120,2024-03-02 14:04:15.120,OnTrack,0,0,0,pos,0 days 00:00:32.689000,0 days 00:00:32.689000
121,2024-03-02 14:04:15.400,OnTrack,0,0,0,pos,0 days 00:00:32.969000,0 days 00:00:32.969000
122,2024-03-02 14:04:15.680,OnTrack,0,0,0,pos,0 days 00:00:33.249000,0 days 00:00:33.249000
123,2024-03-02 14:04:15.999,OnTrack,0,0,0,pos,0 days 00:00:33.568000,0 days 00:00:33.568000
124,2024-03-02 14:04:16.279,OnTrack,0,0,0,pos,0 days 00:00:33.848000,0 days 00:00:33.848000
125,2024-03-02 14:04:16.559,OnTrack,0,0,0,pos,0 days 00:00:34.128000,0 days 00:00:34.128000
126,2024-03-02 14:04:16.739,OnTrack,0,0,0,pos,0 days 00:00:34.308000,0 days 00:00:34.308000
127,2024-03-02 14:04:16.919,OnTrack,0,0,0,pos,0 days 00:00:34.488000,0 days 00:00:34.488000
128,2024-03-02 14:04:17.139,OnTrack,0,0,0,pos,0 days 00:00:34.708000,0 days 00:00:34.708000
129,2024-03-02 14:04:17.620,OnTrack,0,0,0,pos,0 days 00:00:35.189000,0 days 00:00:35.189000
130,2024-03-02 14:04:17.880,OnTrack,0,0,0,pos,0 days 00:00:35.449000,0 days 00:00:35.449000
131,2024-03-02 14:04:18.160,OnTrack,0,0,0,pos,0 days 00:00:35.729000,0 days 00:00:35.729000
132,2024-03-02 14:04:18.500,OnTrack,0,0,0,pos,0 days 00:00:36.069000,0 days 00:00:36.069000
133,2024-03-02 14:04:18.820,OnTrack,0,0,0,pos,0 days 00:00:36.389000,0 days 00:00:36.389000
134,2024-03-02 14:04:19.220,OnTrack,0,0,0,pos,0 days 00:00:36.789000,0 days 00:00:36.789000
135,2024-03-02 14:04:19.500,OnTrack,0,0,0,pos,0 days 00:00:37.069000,0 days 00:00:37.069000
136,2024-03-02 14:04:19.780,OnTrack,0,0,0,pos,0 days 00:00:37.349000,0 days 00:00:37.349000
137,2024-03-02 14:04:20.020,OnTrack,0,0,0,pos,0 days 00:00:37.589000,0 days 00:00:37.589000
138,2024-03-02 14:04:20.140,OnTrack,0,0,0,pos,0 days 00:00:37.709000,0 days 00:00:37.709000
139,2024-03-02 14:04:20.320,OnTrack,0,0,0,pos,0 days 00:00:37.889000,0 days 00:00:37.889000
140,2024-03-02 14:04:20.520,OnTrack,0,0,0,pos,0 days 00:00:38.089000,0 days 00:00:38.089000
141,2024-03-02 14:04:20.760,OnTrack,0,0,0,pos,0 days 00:00:38.329000,0 days 00:00:38.329000
142,2024-03-02 14:04:21.060,OnTrack,0,0,0,pos,0 days 00:00:38.629000,0 days 00:00:38.629000
143,2024-03-02 14:04:21.260,OnTrack,0,0,0,pos,0 days 00:00:38.829000,0 days 00:00:38.829000
144,2024-03-02 14:04:21.440,OnTrack,0,0,0,pos,0 days 00:00:39.009000,0 days 00:00:39.009000
145,2024-03-02 14:04:21.720,OnTrack,0,0,0,pos,0 days 00:00:39.289000,0 days 00:00:39.289000
146,2024-03-02 14:04:22.040,OnTrack,0,0,0,pos,0 days 00:00:39.609000,0 days 00:00:39.609000
147,2024-03-02 14:04:22.379,OnTrack,0,0,0,pos,0 days 00:00:39.948000,0 days 00:00:39.948000
148,2024-03-02 14:04:22.599,OnTrack,0,0,0,pos,0 days 00:00:40.168000,0 days 00:00:40.168000
149,2024-03-02 14:04:22.959,OnTrack,0,0,0,pos,0 days 00:00:40.528000,0 days 00:00:40.528000
150,2024-03-02 14:04:23.059,OnTrack,0,0,0,pos,0 days 00:00:40.628000,0 days 00:00:40.628000
151,2024-03-02 14:04:23.379,OnTrack,0,0,0,pos,0 days 00:00:40.948000,0 days 00:00:40.948000
152,2024-03-02 14:04:23.599,OnTrack,0,0,0,pos,0 days 00:00:41.168000,0 days 00:00:41.168000
153,2024-03-02 14:04:23.800,OnTrack,0,0,0,pos,0 days 00:00:41.369000,0 days 00:00:41.369000
154,2024-03-02 14:04:23.960,OnTrack,0,0,0,pos,0 days 00:00:41.529000,0 days 00:00:41.529000
155,2024-03-02 14:04:24.240,OnTrack,0,0,0,pos,0 days 00:00:41.809000,0 days 00:00:41.809000
156,2024-03-02 14:04:24.400,OnTrack,0,0,0,pos,0 days 00:00:41.969000,0 days 00:00:41.969000
157,2024-03-02 14:04:24.560,OnTrack,0,0,0,pos,0 days 00:00:42.129000,0 days 00:00:42.129000
158,2024-03-02 14:04:24.740,OnTrack,0,0,0,pos,0 days 00:00:42.309000,0 days 00:00:42.309000
159,2024-03-02 14:04:24.980,OnTrack,0,0,0,pos,0 days 00:00:42.549000,0 days 00:00:42.549000
160,2024-03-02 14:04:25.240,OnTrack,0,0,0,pos,0 days 00:00:42.809000,0 days 00:00:42.809000
161,2024-03-02 14:04:25.420,OnTrack,0,0,0,pos,0 days 00:00:42.989000,0 days 00:00:42.989000
162,2024-03-02 14:04:25.840,OnTrack,0,0,0,pos,0 days 00:00:43.409000,0 days 00:00:43.409000
163,2024-03-02 14:04:26.040,OnTrack,0,0,0,pos,0 days 00:00:43.609000,0 days 00:00:43.609000
164,2024-03-02 14:04:26.360,OnTrack,0,0,0,pos,0 days 00:00:43.929000,0 days 00:00:43.929000
165,2024-03-02 14:04:26.660,OnTrack,0,0,0,pos,0 days 00:00:44.229000,0 days 00:00:44.229000
166,2024-03-02 14:04:26.860,OnTrack,0,0,0,pos,0 days 00:00:44.429000,0 days 00:00:44.429000
167,2024-03-02 14:04:27.160,OnTrack,0,0,0,pos,0 days 00:00:44.729000,0 days 00:00:44.729000
168,2024-03-02 14:04:27.580,OnTrack,0,0,0,pos,0 days 00:00:45.149000,0 days 00:00:45.149000
169,2024-03-02 14:04:28.040,OnTrack,0,0,0,pos,0 days 00:00:45.609000,0 days 00:00:45.609000
170,2024-03-02 14:04:28.180,OnTrack,0,0,0,pos,0 days 00:00:45.749000,0 days 00:00:45.749000
171,2024-03-02 14:04:28.380,OnTrack,0,0,0,pos,0 days 00:00:45.949000,0 days 00:00:45.949000
172,2024-03-02 14:04:28.660,OnTrack,0,0,0,pos,0 days 00:00:46.229000,0 days 00:00:46.229000
173,2024-03-02 14:04:28.840,OnTrack,0,0,0,pos,0 days 00:00:46.409000,0 days 00:00:46.409000
174,2024-03-02 14:04:29.199,OnTrack,0,0,0,pos,0 days 00:00:46.768000,0 days 00:00:46.768000
175,2024-03-02 14:04:29.359,OnTrack,0,0,0,pos,0 days 00:00:46.928000,0 days 00:00:46.928000
176,2024-03-02 14:04:29.639,OnTrack,0,0,0,pos,0 days 00:00:47.208000,0 days 00:00:47.208000
177,2024-03-02 14:04:29.799,OnTrack,0,0,0,pos,0 days 00:00:47.368000,0 days 00:00:47.368000
178,2024-03-02 14:04:30.059,OnTrack,0,0,0,pos,0 days 00:00:47.628000,0 days 00:00:47.628000
179,2024-03-02 14:04:30.159,OnTrack,0,0,0,pos,0 days 00:00:47.728000,0 days 00:00:47.728000
180,2024-03-02 14:04:30.360,OnTrack,0,0,0,pos,0 days 00:00:47.929000,0 days 00:00:47.929000
181,2024-03-02 14:04:30.540,OnTrack,0,0,0,pos,0 days 00:00:48.109000,0 days 00:00:48.109000
182,2024-03-02 14:04:30.780,OnTrack,0,0,0,pos,0 days 00:00:48.349000,0 days 00:00:48.349000
183,2024-03-02 14:04:31.020,OnTrack,0,0,0,pos,0 days 00:00:48.589000,0 days 00:00:48.589000
184,2024-03-02 14:04:31.180,OnTrack,0,0,0,pos,0 days 00:00:48.749000,0 days 00:00:48.749000
185,2024-03-02 14:04:31.440,OnTrack,0,0,0,pos,0 days 00:00:49.009000,0 days 00:00:49.009000
186,2024-03-02 14:04:31.660,OnTrack,0,0,0,pos,0 days 00:00:49.229000,0 days 00:00:49.229000
187,2024-03-02 14:04:31.940,OnTrack,0,0,0,pos,0 days 00:00:49.509000,0 days 00:00:49.509000
188,2024-03-02 14:04:32.300,OnTrack,0,0,0,pos,0 days 00:00:49.869000,0 days 00:00:49.869000
189,2024-03-02 14:04:32.580,OnTrack,0,0,0,pos,0 days 00:00:50.149000,0 days 00:00:50.149000
190,2024-03-02 14:04:32.920,OnTrack,0,0,0,pos,0 days 00:00:50.489000,0 days 00:00:50.489000
191,2024-03-02 14:04:33.140,OnTrack,0,0,0,pos,0 days 00:00:50.709000,0 days 00:00:50.709000
192,2024-03-02 14:04:33.240,OnTrack,0,0,0,pos,0 days 00:00:50.809000,0 days 00:00:50.809000
193,2024-03-02 14:04:33.460,OnTrack,0,0,0,pos,0 days 00:00:51.029000,0 days 00:00:51.029000
194,2024-03-02 14:04:33.780,OnTrack,0,0,0,pos,0 days 00:00:51.349000,0 days 00:00:51.349000
195,2024-03-02 14:04:34.100,OnTrack,0,0,0,pos,0 days 00:00:51.669000,0 days 00:00:51.669000
196,2024-03-02 14:04:34.340,OnTrack,0,0,0,pos,0 days 00:00:51.909000,0 days 00:00:51.909000
197,2024-03-02 14:04:34.560,OnTrack,0,0,0,pos,0 days 00:00:52.129000,0 days 00:00:52.129000
198,2024-03-02 14:04:34.800,OnTrack,0,0,0,pos,0 days 00:00:52.369000,0 days 00:00:52.369000
199,2024-03-02 14:04:35.060,OnTrack,0,0,0,pos,0 days 00:00:52.629000,0 days 00:00:52.629000
200,2024-03-02 14:04:35.400,OnTrack,0,0,0,pos,0 days 00:00:52.969000,0 days 00:00:52.969000
201,2024-03-02 14:04:35.619,OnTrack,0,0,0,pos,0 days 00:00:53.188000,0 days 00:00:53.188000
202,2024-03-02 14:04:35.819,OnTrack,0,0,0,pos,0 days 00:00:53.388000,0 days 00:00:53.388000
203,2024-03-02 14:04:36.159,OnTrack,0,0,0,pos,0 days 00:00:53.728000,0 days 00:00:53.728000
204,2024-03-02 14:04:36.459,OnTrack,0,0,0,pos,0 days 00:00:54.028000,0 days 00:00:54.028000
205,2024-03-02 14:04:36.779,OnTrack,0,0,0,pos,0 days 00:00:54.348000,0 days 00:00:54.348000
206,2024-03-02 14:04:37.140,OnTrack,0,0,0,pos,0 days 00:00:54.709000,0 days 00:00:54.709000
207,2024-03-02 14:04:37.480,OnTrack,0,0,0,pos,0 days 00:00:55.049000,0 days 00:00:55.049000
208,2024-03-02 14:04:37.880,OnTrack,0,0,0,pos,0 days 00:00:55.449000,0 days 00:00:55.449000
209,2024-03-02 14:04:38.040,OnTrack,0,0,0,pos,0 days 00:00:55.609000,0 days 00:00:55.609000
210,2024-03-02 14:04:38.200,OnTrack,0,0,0,pos,0 days 00:00:55.769000,0 days 00:00:55.769000
211,2024-03-02 14:04:38.500,OnTrack,0,0,0,pos,0 days 00:00:56.069000,0 days 00:00:56.069000
212,2024-03-02 14:04:38.860,OnTrack,0,0,0,pos,0 days 00:00:56.429000,0 days 00:00:56.429000
213,2024-03-02 14:04:39.060,OnTrack,0,0,0,pos,0 days 00:00:56.629000,0 days 00:00:56.629000
214,2024-03-02 14:04:39.340,OnTrack,0,0,0,pos,0 days 00:00:56.909000,0 days 00:00:56.909000
215,2024-03-02 14:04:39.720,OnTrack,0,0,0,pos,0 days 00:00:57.289000,0 days 00:00:57.289000
216,2024-03-02 14:04:40.060,OnTrack,0,0,0,pos,0 days 00:00:57.629000,0 days 00:00:57.629000
217,2024-03-02 14:04:40.260,OnTrack,0,0,0,pos,0 days 00:00:57.829000,0 days 00:00:57.829000
218,2024-03-02 14:04:40.520,OnTrack,0,0,0,pos,0 days 00:00:58.089000,0 days 00:00:58.089000
219,2024-03-02 14:04:41.000,OnTrack,0,0,0,pos,0 days 00:00:58.569000,0 days 00:00:58.569000
220,2024-03-02 14:04:41.180,OnTrack,0,0,0,pos,0 days 00:00:58.749000,0 days 00:00:58.749000
221,2024-03-02 14:04:41.400,OnTrack,0,0,0,pos,0 days 00:00:58.969000,0 days 00:00:58.969000
222,2024-03-02 14:04:41.600,OnTrack,0,0,0,pos,0 days 00:00:59.169000,0 days 00:00:59.169000
223,2024-03-02 14:04:41.780,OnTrack,0,0,0,pos,0 days 00:00:59.349000,0 days 00:00:59.349000
224,2024-03-02 14:04:42.099,OnTrack,0,0,0,pos,0 days 00:00:59.668000,0 days 00:00:59.668000
225,2024-03-02 14:04:42.319,OnTrack,0,0,0,pos,0 days 00:00:59.888000,0 days 00:00:59.888000
226,2024-03-02 14:04:42.579,OnTrack,0,0,0,pos,0 days 00:01:00.148000,0 days 00:01:00.148000
227,2024-03-02 14:04:42.939,OnTrack,0,0,0,pos,0 days 00:01:00.508000,0 days 00:01:00.508000
228,2024-03-02 14:04:43.379,OnTrack,0,0,0,pos,0 days 00:01:00.948000,0 days 00:01:00.948000
229,2024-03-02 14:04:43.540,OnTrack,0,0,0,pos,0 days 00:01:01.109000,0 days 00:01:01.109000
230,2024-03-02 14:04:43.900,OnTrack,0,0,0,pos,0 days 00:01:01.469000,0 days 00:01:01.469000
231,2024-03-02 14:04:44.140,OnTrack,0,0,0,pos,0 days 00:01:01.709000,0 days 00:01:01.709000
232,2024-03-02 14:04:44.380,OnTrack,0,0,0,pos,0 days 00:01:01.949000,0 days 00:01:01.949000
233,2024-03-02 14:04:44.540,OnTrack,0,0,0,pos,0 days 00:01:02.109000,0 days 00:01:02.109000
234,2024-03-02 14:04:44.840,OnTrack,0,0,0,pos,0 days 00:01:02.409000,0 days 00:01:02.409000
235,2024-03-02 14:04:45.100,OnTrack,0,0,0,pos,0 days 00:01:02.669000,0 days 00:01:02.669000
236,2024-03-02 14:04:45.360,OnTrack,0,0,0,pos,0 days 00:01:02.929000,0 days 00:01:02.929000
237,2024-03-02 14:04:45.580,OnTrack,0,0,0,pos,0 days 00:01:03.149000,0 days 00:01:03.149000
238,2024-03-02 14:04:45.860,OnTrack,0,0,0,pos,0 days 00:01:03.429000,0 days 00:01:03.429000
239,2024-03-02 14:04:46.040,OnTrack,0,0,0,pos,0 days 00:01:03.609000,0 days 00:01:03.609000
